record_id,point_id,observed_at,effective_at,updated_at,laeq,l10,l50,l90,lmin,lmax,fs,shidu,qw,sd,yl,qy
FE52B39A-5E89-4FF2-8488-BA792317CB84,310104330002,2023-03-18T00:00:00+08:00,2025-07-14T08:04:39+08:00,2025-07-14T08:04:39+08:00,55.1489,56.3857,54.8319,54.2013,52.4,72.4,0.8319,69.2034,7.8681,0.6422,0.0,1021.0504
FFB4DE03-A268-421D-80AE-8114722B44BD,310104340004,2023-03-18T00:00:00+08:00,2025-07-14T08:04:40+08:00,2025-07-14T08:04:40+08:00,51.0675,52.3807,50.6958,49.8312,46.1,70.2,0.8497,55.9379,10.8542,0.6549,0.0,1021.8164
F8D43720-5744-49FD-89E8-058705059C5D,310104330002,2023-03-19T00:00:00+08:00,2025-07-14T08:04:35+08:00,2025-07-14T08:04:35+08:00,58.331,60.0322,57.7596,56.5717,51.9,77.6,0.7637,56.115,11.2306,1.7892,0.0,1018.5863
CC5BC38C-34B1-4337-BCD8-AA8771FC7BA8,310104320001,2023-03-21T00:00:00+08:00,2025-07-14T08:04:06+08:00,2025-07-14T08:04:06+08:00,51.8408,54.3446,50.7439,48.9706,41.2,80.4,0.5054,80.3965,14.3991,2.7461,0.0,1005.3138
BF058B4F-6932-43CF-B1BC-C11A16A2364A,310104330002,2023-03-21T00:00:00+08:00,2025-07-14T08:03:54+08:00,2025-07-14T08:03:54+08:00,55.4415,56.923,54.7282,53.838,52.5,71.9,0.4183,81.4931,14.0287,1.3355,0.045,1006.7679
CBA69BA6-2F89-4905-B3F0-FD769308D463,310104340004,2023-03-21T00:00:00+08:00,2025-07-14T08:04:05+08:00,2025-07-14T08:04:05+08:00,52.6032,53.8108,52.2994,51.5273,46.3,73.0,0.7012,78.345,14.7551,1.3412,0.045,1007.1783
F94538DB-B633-4D5B-846E-7AF09DEF88A9,310104320001,2023-03-22T00:00:00+08:00,2025-07-14T08:04:36+08:00,2025-07-14T08:04:36+08:00,44.8001,47.4125,43.7378,42.2596,38.4,62.2,0.5575,82.273,14.3188,2.3055,0.0,1005.7866
CBBE7E6D-C41A-46D2-A0DC-59D9A9A21A4E,310104330002,2023-03-22T00:00:00+08:00,2025-07-14T08:04:05+08:00,2025-07-14T08:04:05+08:00,59.6222,61.0881,59.2057,58.2386,53.1,75.1,0.5703,79.2777,15.3785,1.9865,0.0333,1004.09
E279FCB8-7E17-43C4-BC84-D009642313C5,310104320001,2023-03-23T00:00:00+08:00,2025-07-14T08:04:22+08:00,2025-07-14T08:04:22+08:00,52.6088,55.3198,51.4095,49.6215,43.0,79.1,0.813,71.5726,12.5064,2.5206,0.0,1010.2338
CDDFBE81-83BC-4E01-BCDB-E1A5185C62F0,310104330002,2023-03-23T00:00:00+08:00,2025-07-14T08:04:08+08:00,2025-07-14T08:04:08+08:00,54.6627,55.6802,54.4283,53.7956,52.0,66.8,1.2665,72.6141,13.6428,0.6314,0.0,1008.5162
C0F97DE9-16A0-4646-B6A5-CE916BC33449,310104340004,2023-03-23T00:00:00+08:00,2025-07-14T08:03:57+08:00,2025-07-14T08:03:57+08:00,53.2267,54.603,52.8133,52.0467,45.8,72.3,1.3253,70.1032,12.8241,1.0776,0.0,1012.3032
B9A00059-45F1-4554-B15B-8F9194F535C2,310104320001,2023-03-24T00:00:00+08:00,2025-07-14T08:03:51+08:00,2025-07-14T08:03:51+08:00,46.5571,48.5748,45.8765,44.8304,40.9,60.3,0.9429,51.8632,9.6426,2.5256,0.0,1017.0933
D77749B5-2E19-45D9-A7A5-6D7060F96C5C,310104330002,2023-03-24T00:00:00+08:00,2025-07-14T08:04:16+08:00,2025-07-14T08:04:16+08:00,60.2507,61.8243,59.906,58.4046,53.3,77.9,1.2736,51.9766,9.8945,2.3884,0.055,1019.3065
DDBDA2CF-3C0E-4FDF-9EB5-1C5FDAC7906F,310104340004,2023-03-24T00:00:00+08:00,2025-07-14T08:04:20+08:00,2025-07-14T08:04:20+08:00,50.1872,52.5396,49.1585,48.1218,43.8,68.8,1.4934,49.9426,9.9633,1.3204,0.0,1017.4136
D3FAA912-4E95-4B07-9EFA-A5C768868B1B,310104320001,2023-03-25T00:00:00+08:00,2025-07-14T08:04:12+08:00,2025-07-14T08:04:12+08:00,51.8873,54.5011,50.7847,48.7075,43.1,76.2,0.6778,52.8123,9.5927,1.8905,0.0,1018.5435
D8C9C5AF-7100-4F3C-9962-41C606B506FF,310104340004,2023-03-25T00:00:00+08:00,2025-07-14T08:04:16+08:00,2025-07-14T08:04:16+08:00,47.1226,48.5644,46.7417,45.8345,39.1,64.4,0.7942,58.96,7.8454,2.6839,0.0,1020.2886
BDB6B92F-EAB9-4A4D-9F5C-E23CFFDBC44B,310104320001,2023-03-26T00:00:00+08:00,2025-07-14T08:03:54+08:00,2025-07-14T08:03:54+08:00,48.2415,50.5772,47.4062,46.1276,39.8,65.6,0.5112,59.7148,8.6003,2.1484,0.0133,1019.645
F2DB0B5B-44C9-403F-B429-F3D3E6AC3580,310104330002,2023-03-26T00:00:00+08:00,2025-07-14T08:04:32+08:00,2025-07-14T08:04:32+08:00,58.52,59.9498,58.1123,56.9598,52.1,79.5,1.1203,41.8815,13.0519,2.1142,0.0,1020.0299
FAD6EA48-5FF2-4A6F-8116-E3824667A926,310104340004,2023-03-26T00:00:00+08:00,2025-07-14T08:04:37+08:00,2025-07-14T08:04:37+08:00,51.1542,52.9087,50.571,49.4927,45.3,70.3,1.3812,40.476,13.1317,0.8798,0.0,1020.8574
ECEEE42B-9986-4137-81EF-BC6BE2DF0359,310104340004,2023-03-27T00:00:00+08:00,2025-07-14T08:04:28+08:00,2025-07-14T08:04:28+08:00,52.6522,54.0585,52.2902,51.4466,47.4,67.7,0.9935,37.8466,14.8497,0.7473,0.0,1022.1255
EE28EE2F-D4E7-40F5-80A6-74C907E5D5CD,310104330002,2023-03-28T00:00:00+08:00,2025-07-14T08:04:29+08:00,2025-07-14T08:04:29+08:00,55.5658,56.686,55.0681,54.2284,52.2,77.3,0.4117,64.463,10.0261,1.6842,0.0,1021.898
F4B4350D-4AA8-469A-A204-967C01F06D0B,310104330002,2023-03-29T00:00:00+08:00,2025-07-14T08:04:33+08:00,2025-07-14T08:04:33+08:00,54.6832,55.8407,54.4054,53.7547,51.9,68.6,0.5679,64.2585,12.0528,0.808,0.1083,1020.2052
C2796DD4-EB3B-46BC-84AD-98BCA2FB2F66,310104320001,2023-03-30T00:00:00+08:00,2025-07-14T08:03:57+08:00,2025-07-14T08:03:57+08:00,51.8242,53.8805,51.0791,49.6143,43.6,73.1,0.9984,64.2542,13.1501,2.2766,0.0317,1015.5826
DD27DB48-6874-413E-BA25-04958559AB3E,310104320001,2023-03-31T00:00:00+08:00,2025-07-14T08:04:19+08:00,2025-07-14T08:04:19+08:00,46.3047,48.2613,45.3859,44.2082,39.7,72.3,0.4792,58.4711,12.8851,1.6554,0.0,1016.8251
EA7028F4-75BD-46F5-8AAE-690068933EFE,310104320001,2023-04-01T00:00:00+08:00,2025-07-14T08:04:27+08:00,2025-07-14T08:04:27+08:00,49.9092,52.5572,48.7761,46.7887,40.4,70.1,0.667,43.2188,17.7919,2.6406,0.0,1011.9314
D421E1C6-B523-4468-AF41-16E6C286790D,310104320001,2023-04-03T00:00:00+08:00,2025-07-14T08:04:13+08:00,2025-07-14T08:04:13+08:00,51.2123,53.5641,50.3947,48.6841,44.3,71.2,1.6672,57.429,17.4793,1.4484,0.0367,1012.0028
F10B1696-85B1-4C9C-AE79-B364BD78CBE4,310104340004,2023-04-03T00:00:00+08:00,2025-07-14T08:04:30+08:00,2025-07-14T08:04:30+08:00,49.0535,50.36,48.7583,47.7503,43.4,63.7,1.2523,78.4078,13.5018,1.6614,0.0,1015.0322
FBFF4A26-648F-42A8-BE5D-406669BAD85C,310104330002,2023-04-04T00:00:00+08:00,2025-07-14T08:04:37+08:00,2025-07-14T08:04:37+08:00,59.4676,61.6371,57.9183,56.6778,51.7,85.5,2.4422,73.9364,18.5963,3.3714,0.2467,1005.9476
C80C13E6-53D9-430C-A5C2-53F57D9A5E74,310104330002,2023-04-05T00:00:00+08:00,2025-07-14T08:04:02+08:00,2025-07-14T08:04:02+08:00,53.9805,54.9805,53.792,53.1548,51.4,65.4,1.0613,75.1423,14.8863,0.6303,0.1567,1010.0806
C711187E-BB4D-4ED6-9B2B-BA79E41269E9,310104340004,2023-04-05T00:00:00+08:00,2025-07-14T08:04:01+08:00,2025-07-14T08:04:01+08:00,47.6111,48.9647,47.2468,46.3039,40.8,62.8,1.0152,73.2282,15.081,1.6806,0.1357,1010.8868
CE59EC01-EFFA-47D4-BAF9-DB65C2117700,310104330002,2023-04-07T00:00:00+08:00,2025-07-14T08:04:08+08:00,2025-07-14T08:04:08+08:00,59.1189,60.859,58.4612,57.4124,52.5,83.9,1.0454,50.5683,15.4719,2.2294,0.0,1019.4218
F98B4B1E-CF93-4A83-86F1-887EC59EF8FB,310104340004,2023-04-07T00:00:00+08:00,2025-07-14T08:04:36+08:00,2025-07-14T08:04:36+08:00,52.2028,53.821,51.7035,50.627,45.9,78.3,1.2025,49.4416,15.6641,1.3217,0.0,1020.3418
E172D64D-1F73-485A-AA31-91817108E414,310104330002,2023-04-08T00:00:00+08:00,2025-07-14T08:04:22+08:00,2025-07-14T08:04:22+08:00,58.3201,59.9178,57.8705,56.6221,52.2,75.2,1.0947,38.3847,15.3406,1.936,0.0,1023.7887
B97B70D3-6313-4E4F-A23C-7EE3548E87E7,310104340004,2023-04-08T00:00:00+08:00,2025-07-14T08:03:51+08:00,2025-07-14T08:03:51+08:00,51.2522,53.0669,50.7819,49.5408,45.0,67.3,1.1316,35.4595,15.8647,1.0043,0.0,1024.6097
BE2F5C7D-16F3-49E3-B3BB-461D3B6816AB,310104320001,2023-04-09T00:00:00+08:00,2025-07-14T08:03:54+08:00,2025-07-14T08:03:54+08:00,48.9809,51.9934,47.6048,45.6574,41.8,71.1,1.2186,33.8345,16.9059,1.5275,0.0,1017.6419
BCEA3554-A2B6-4F18-A595-FDBCF2FEA1E0,310104330002,2023-04-10T00:00:00+08:00,2025-07-14T08:03:53+08:00,2025-07-14T08:03:53+08:00,54.3325,55.4427,54.0576,53.3859,51.6,69.6,1.4309,69.5452,13.8777,0.9984,0.0,1013.2419
E2381C70-FD0A-417B-BD3D-3487C2021923,310104320001,2023-04-11T00:00:00+08:00,2025-07-14T08:04:22+08:00,2025-07-14T08:04:22+08:00,50.9368,53.4923,49.9455,48.07,41.6,67.5,0.6499,49.2526,22.1498,2.5741,0.0,1008.2078
E0DE006B-DB4B-4BD9-9AB4-B5560BE5FA9A,310104320001,2023-04-12T00:00:00+08:00,2025-07-14T08:04:21+08:00,2025-07-14T08:04:21+08:00,50.057,52.7701,48.8772,46.8921,40.9,70.4,1.3813,21.2884,17.9049,2.645,0.0,1015.8609
C1CCC11F-383C-40BB-9CCF-AD4FD17145A7,310104330002,2023-04-12T00:00:00+08:00,2025-07-14T08:03:57+08:00,2025-07-14T08:03:57+08:00,57.6841,59.073,57.2179,56.3348,51.8,79.0,1.0164,22.7138,18.5081,1.3075,0.0,1017.9518
DF3109B5-25DF-43AA-9B46-C064EB3A021D,310104340004,2023-04-12T00:00:00+08:00,2025-07-14T08:04:20+08:00,2025-07-14T08:04:20+08:00,49.5389,51.533,48.6052,47.5034,42.7,71.7,1.4904,46.0877,15.3668,1.5086,0.0,1016.6468
B834CD44-E9DC-4A82-A0F0-B8DAB9787996,310104320001,2023-04-13T00:00:00+08:00,2025-07-14T08:03:49+08:00,2025-07-14T08:03:49+08:00,51.2072,53.4002,50.3428,48.9074,42.8,80.2,1.1976,47.4414,18.2273,2.6162,0.0667,1011.0699
B4709CF2-63AC-40D1-A12C-2B3FF4FE2FD6,310104330002,2023-04-13T00:00:00+08:00,2025-07-14T08:03:48+08:00,2025-07-14T08:03:48+08:00,54.6983,55.8981,54.2249,53.5016,51.9,76.9,0.9681,63.7978,13.4648,0.9788,0.0,1014.9509
D039BC47-5718-4FD6-889A-9F6C8880E842,310104320001,2023-04-15T00:00:00+08:00,2025-07-14T08:04:10+08:00,2025-07-14T08:04:10+08:00,45.8572,48.5297,43.854,42.1726,37.9,72.5,0.6472,66.4622,17.4076,2.9596,0.0,1007.3032
ECF3DFC1-BA41-4FB9-805B-96007CF6679D,310104330002,2023-04-15T00:00:00+08:00,2025-07-14T08:04:28+08:00,2025-07-14T08:04:28+08:00,54.9229,56.4675,54.2671,53.4153,51.7,71.8,0.789,61.3098,18.2194,0.565,0.0,1004.4926
E5A6CFC5-3F30-47C3-A035-7D1719CBEAB8,310104320001,2023-04-16T00:00:00+08:00,2025-07-14T08:04:24+08:00,2025-07-14T08:04:24+08:00,49.2653,52.3537,47.0556,44.986,41.2,77.5,0.9747,48.3162,21.3336,2.0956,0.0,1006.4727
EAC733EE-960D-4053-85F5-4EE0F266C6BE,310104340004,2023-04-16T00:00:00+08:00,2025-07-14T08:04:28+08:00,2025-07-14T08:04:28+08:00,50.3476,52.3768,49.7578,48.453,43.8,68.2,1.3544,48.1847,21.4839,0.9085,0.0,1007.2727
E87578BC-18AD-4CD4-B43E-74F32C11BB31,310104320001,2023-04-19T00:00:00+08:00,2025-07-14T08:04:26+08:00,2025-07-14T08:04:26+08:00,49.3838,52.0419,48.1491,46.3211,40.1,71.5,0.9057,68.2784,20.8134,1.8565,0.0,1003.8252
C7FB9560-125F-4D60-BDAA-9E7ED9A2D33D,310104330002,2023-04-19T00:00:00+08:00,2025-07-14T08:04:02+08:00,2025-07-14T08:04:02+08:00,59.0697,60.8511,58.1054,56.9981,52.4,81.7,0.9446,69.9347,20.457,1.8128,0.0,1005.2795
F1B5D140-FF0B-4011-9FA3-0F6E12156281,310104340004,2023-04-19T00:00:00+08:00,2025-07-14T08:04:31+08:00,2025-07-14T08:04:31+08:00,53.4799,55.9371,51.069,49.9477,44.9,86.1,1.0867,68.597,20.791,2.8172,0.0,1006.0193
D0A68399-0037-4CAB-AB57-C6176D81B830,310104320001,2023-04-20T00:00:00+08:00,2025-07-14T08:04:10+08:00,2025-07-14T08:04:10+08:00,51.4342,54.5206,50.1871,47.2104,40.2,71.5,0.8363,66.4325,19.8688,2.4757,0.0,1005.2787
E9052B6C-E3B4-4CC7-8093-C81F4267689B,310104330002,2023-04-20T00:00:00+08:00,2025-07-14T08:04:27+08:00,2025-07-14T08:04:27+08:00,55.3605,57.1895,54.607,53.7563,51.7,72.7,0.6373,76.7511,17.2846,1.2317,0.0,1006.6287
E0525093-81BB-4E99-BB14-6E7F8D034033,310104330002,2023-04-22T00:00:00+08:00,2025-07-14T08:04:21+08:00,2025-07-14T08:04:21+08:00,54.9089,56.3147,54.4184,53.6107,51.8,74.0,0.8533,52.5493,13.7049,1.1077,0.0,1015.6482
C9CCEE39-FFB0-4B78-A6FD-5DC1A2D172F3,310104320001,2023-04-23T00:00:00+08:00,2025-07-14T08:04:04+08:00,2025-07-14T08:04:04+08:00,47.1752,50.3498,46.0424,42.4597,38.4,64.3,1.2519,63.9342,15.3421,4.0495,0.1383,1016.98
E80E226E-F3F8-4174-840F-4BE950540F43,310104340004,2023-04-23T00:00:00+08:00,2025-07-14T08:04:26+08:00,2025-07-14T08:04:26+08:00,53.6942,55.4413,53.1252,52.0931,46.8,70.4,1.9053,62.6458,15.3993,0.7886,0.2084,1019.0442
BFAB149E-973B-4477-A75D-0BCB9798F0EF,310104330002,2023-04-24T00:00:00+08:00,2025-07-14T08:03:55+08:00,2025-07-14T08:03:55+08:00,59.1182,60.7672,58.592,57.5562,52.4,83.7,1.7497,63.8241,13.9104,1.8783,0.015,1019.7284
C4FA60D1-3173-4C3D-82AD-826D71BF27BF,310104320001,2023-04-25T00:00:00+08:00,2025-07-14T08:03:59+08:00,2025-07-14T08:03:59+08:00,51.5201,55.1958,49.3205,46.5377,42.0,77.2,0.5181,54.6672,15.2732,2.8346,0.0,1012.7566
DCFE8A30-A752-4F68-BE8C-0F10C92C0D99,310104330002,2023-04-25T00:00:00+08:00,2025-07-14T08:04:19+08:00,2025-07-14T08:04:19+08:00,54.768,55.8497,54.5043,53.8544,52.3,68.6,0.7573,67.7278,13.7281,1.1384,0.0,1016.0338
F407AD14-B8B9-40E0-B794-A59571D8440B,310104340004,2023-04-25T00:00:00+08:00,2025-07-14T08:04:32+08:00,2025-07-14T08:04:32+08:00,51.0667,51.8664,50.9448,50.3847,47.7,62.6,0.8613,67.0702,13.8256,0.8458,0.0,1016.9466
E5ADA637-755A-4C42-9A6C-1A07BABBDD89,310104320001,2023-04-26T00:00:00+08:00,2025-07-14T08:04:24+08:00,2025-07-14T08:04:24+08:00,48.996,51.7063,47.8455,45.7515,40.4,75.8,0.7591,46.4484,18.7653,1.7951,0.0,1015.2432
B7A3B4E8-0076-4E80-AF8F-5F917F6A4AE6,310104330002,2023-04-26T00:00:00+08:00,2025-07-14T08:03:49+08:00,2025-07-14T08:03:49+08:00,58.6989,60.4128,58.1442,56.86,52.2,75.6,1.0867,46.6692,18.754,1.6311,0.0,1017.0151
DBA1917D-4A1B-42A1-B5A7-847F0B723F9B,310104330002,2023-04-27T00:00:00+08:00,2025-07-14T08:04:18+08:00,2025-07-14T08:04:18+08:00,54.1283,55.4291,53.8161,53.0066,50.4,67.4,1.0553,74.6189,14.3814,1.164,0.0,1016.7145
DBF5A252-1E42-4502-B14B-B09C5AC22B50,310104320001,2023-04-28T00:00:00+08:00,2025-07-14T08:04:18+08:00,2025-07-14T08:04:18+08:00,46.0343,49.4467,44.0988,41.9878,39.0,68.9,1.0009,71.0721,17.3246,3.3202,0.18,1013.5635
C9C45D2E-ED9A-4BA2-BD79-2A9E6801A080,310104320001,2023-04-30T00:00:00+08:00,2025-07-14T08:04:04+08:00,2025-07-14T08:04:04+08:00,48.5615,53.0201,45.262,40.7232,37.2,67.2,0.2796,71.7204,13.6011,5.4347,0.0,1014.1667
D1C933E9-D6B6-4AC7-8494-6EC2EC12EC6C,310104330002,2023-04-30T00:00:00+08:00,2025-07-14T08:04:11+08:00,2025-07-14T08:04:11+08:00,52.6664,54.1569,52.211,51.4106,49.9,72.0,0.2624,71.2255,14.1223,1.6069,0.0,1013.5594
BCAF2919-13EB-4340-9F0F-740EDC092C95,310104340004,2023-04-30T00:00:00+08:00,2025-07-14T08:03:53+08:00,2025-07-14T08:03:53+08:00,51.9908,53.3722,51.6399,50.8736,46.5,69.3,1.4308,35.6061,20.8838,0.4185,0.0,1013.7271
E904A8D2-DE20-4528-B900-4032F4E22E3D,310104330002,2023-05-01T00:00:00+08:00,2025-07-14T08:04:27+08:00,2025-07-14T08:04:27+08:00,55.1704,58.6196,53.3558,51.8757,49.8,76.1,0.644,60.1148,15.7191,2.7813,0.0,1014.7283
EEE19981-92E7-47E9-945B-ECED2834D794,310104340004,2023-05-01T00:00:00+08:00,2025-07-14T08:04:29+08:00,2025-07-14T08:04:29+08:00,54.9419,57.7846,54.1999,50.5997,44.5,85.3,1.3327,29.7268,24.0728,3.4084,0.0,1017.0154
D827E42C-C2E8-4EE8-9F99-6A962EEA76B1,310104340004,2023-05-02T00:00:00+08:00,2025-07-14T08:04:16+08:00,2025-07-14T08:04:16+08:00,54.507,56.6256,53.2505,52.0571,46.5,80.0,2.2435,48.0636,21.727,1.1645,0.0,1016.8939
CC2B6145-7D86-4AA8-AC3B-6DCD5F13A60E,310104320001,2023-05-03T00:00:00+08:00,2025-07-14T08:04:05+08:00,2025-07-14T08:04:05+08:00,48.1173,51.0184,46.2919,44.4643,41.1,75.1,1.1717,69.3684,23.476,1.7405,0.0,1010.2583
B12C9AB3-5D87-4447-B69D-1ECA95A2B73C,310104340004,2023-05-03T00:00:00+08:00,2025-07-14T08:03:46+08:00,2025-07-14T08:03:46+08:00,51.5001,53.3697,50.9081,49.7082,44.5,72.9,1.4516,68.5438,23.674,1.2735,0.0,1011.5615
F86444BD-5B4E-49B5-BDC8-DDDE1DAD0544,310104320001,2023-05-04T00:00:00+08:00,2025-07-14T08:04:35+08:00,2025-07-14T08:04:35+08:00,50.3586,52.9431,49.1728,47.7974,42.7,74.8,1.2312,64.3785,26.0097,1.7569,0.0233,999.8845
B19C9E17-866C-4ACF-93EF-0A72FA5DE3CE,310104330002,2023-05-04T00:00:00+08:00,2025-07-14T08:03:46+08:00,2025-07-14T08:03:46+08:00,59.2534,63.6459,56.2241,51.8165,49.8,78.6,1.1602,80.5827,21.7915,5.6057,0.0516,1004.5828
D808E6E9-D7CA-4C15-BD0F-0CC9F713AEE9,310104320001,2023-05-05T00:00:00+08:00,2025-07-14T08:04:16+08:00,2025-07-14T08:04:16+08:00,47.8738,51.6962,45.3033,41.9922,37.0,72.1,0.4381,81.4614,21.828,4.8898,0.035,1000.4882
E8F73303-43F7-4578-85AA-FC3045A1B2C8,310104330002,2023-05-05T00:00:00+08:00,2025-07-14T08:04:26+08:00,2025-07-14T08:04:26+08:00,53.9551,55.0049,53.6965,53.0621,51.3,67.9,0.5892,75.7275,22.5726,0.856,0.0,1000.1081
EAA6458F-8FCD-413E-BE26-89D195133AB4,310104320001,2023-05-06T00:00:00+08:00,2025-07-14T08:04:28+08:00,2025-07-14T08:04:28+08:00,50.2571,53.7108,45.5963,41.4934,35.8,87.0,0.5178,73.4699,19.7117,6.2485,0.095,1004.8761
EBBA325B-F4F1-4429-862E-99D5C3DDC8FA,310104330002,2023-05-06T00:00:00+08:00,2025-07-14T08:04:28+08:00,2025-07-14T08:04:28+08:00,54.0353,55.5623,53.4991,52.8378,51.5,73.8,0.6242,73.7385,20.3511,1.3131,0.0667,1003.9114
BA91DDAE-35A6-43E7-9E6A-0EFB5A0BB11D,310104320001,2023-05-07T00:00:00+08:00,2025-07-14T08:03:52+08:00,2025-07-14T08:03:52+08:00,49.0397,53.3373,45.7822,42.5657,37.9,70.8,0.7033,80.4948,15.1575,4.7241,0.1184,1009.602
C3A9E25F-3754-4D93-A442-01979FDCD100,310104330002,2023-05-07T00:00:00+08:00,2025-07-14T08:03:58+08:00,2025-07-14T08:03:58+08:00,54.2765,55.2222,54.0538,53.3854,51.6,71.9,0.8989,79.8923,15.1856,1.0374,0.0117,1009.7598
ECA9AA35-6120-4D6E-BC2F-24A90CD9C249,310104330002,2023-05-08T00:00:00+08:00,2025-07-14T08:04:28+08:00,2025-07-14T08:04:28+08:00,54.0297,55.1385,53.2321,52.4897,50.4,85.6,0.9052,69.7205,14.7198,1.7064,0.0,1015.1748
EA10671A-1391-41F1-BE79-29A4E86FFDDD,310104340004,2023-05-08T00:00:00+08:00,2025-07-14T08:04:27+08:00,2025-07-14T08:04:27+08:00,51.1065,51.8076,50.9829,50.4909,48.8,64.0,1.3566,66.586,14.9288,0.6678,0.0,1015.994
AF929D2D-D126-4242-817A-B2FDF871848B,310104330002,2023-05-09T00:00:00+08:00,2025-07-14T08:03:45+08:00,2025-07-14T08:03:45+08:00,58.2699,60.2333,57.4799,56.4338,51.4,77.8,0.8718,34.8659,20.6279,2.0177,0.0,1016.6358
B91AB404-0C12-4CBF-8143-A0CAA03CC870,310104330002,2023-05-10T00:00:00+08:00,2025-07-14T08:03:51+08:00,2025-07-14T08:03:51+08:00,53.913,55.3075,53.515,52.7429,51.0,69.1,0.3971,61.5629,15.3988,1.171,0.0,1016.3359
DF6CFFE3-D169-476E-A789-E82A86B82B0D,310104330002,2023-05-12T00:00:00+08:00,2025-07-14T08:04:21+08:00,2025-07-14T08:04:21+08:00,59.828,61.4434,59.3158,57.6492,50.7,80.4,0.7936,43.0533,21.3048,3.0903,0.0233,1013.99
BF81CDD3-3A8A-464F-BE14-F4FEC0C0CD33,310104320001,2023-05-13T00:00:00+08:00,2025-07-14T08:03:55+08:00,2025-07-14T08:03:55+08:00,44.3767,46.4842,43.5869,42.5776,40.8,59.0,0.7992,52.783,21.5383,0.4284,0.0,1010.0
E1633B16-9145-4621-BDB7-C45053EB64FB,310104330002,2023-05-14T00:00:00+08:00,2025-07-14T08:04:22+08:00,2025-07-14T08:04:22+08:00,51.8955,53.434,51.4296,50.6283,48.7,66.2,0.358,62.4483,20.9114,1.2738,0.0,1007.9754
D0DB754E-2982-4EAB-89A4-49BEFC433579,310104320001,2023-05-15T00:00:00+08:00,2025-07-14T08:04:10+08:00,2025-07-14T08:04:10+08:00,49.7389,51.3831,49.2947,48.1224,42.2,69.5,0.7372,28.4013,30.1338,1.5413,0.0,1004.0326
D23FE7C3-45C9-4901-832B-09FCBC5CE4ED,310104330002,2023-05-15T00:00:00+08:00,2025-07-14T08:04:11+08:00,2025-07-14T08:04:11+08:00,52.7338,53.9724,52.414,51.7035,50.2,69.3,0.406,56.8964,22.5218,1.1544,0.0,1006.627
DB69CCD4-A2B2-481D-B44A-71E1CAE37333,310104340004,2023-05-15T00:00:00+08:00,2025-07-14T08:04:18+08:00,2025-07-14T08:04:18+08:00,51.5019,52.4714,51.3465,50.7187,49.1,58.4,0.7996,42.2434,24.4288,0.4348,0.0,1008.0286
DCE1AD0E-17BC-41CB-9648-D0532BDDF1F7,310104320001,2023-05-16T00:00:00+08:00,2025-07-14T08:04:19+08:00,2025-07-14T08:04:19+08:00,50.7923,52.7199,49.9922,48.7725,42.6,80.3,1.5682,47.7971,26.3035,1.8012,0.0,1004.9316
D754A75B-56B7-4C1A-972E-23C63E80C1AB,310104340004,2023-05-16T00:00:00+08:00,2025-07-14T08:04:16+08:00,2025-07-14T08:04:16+08:00,50.8407,51.8715,50.6058,49.9455,46.0,68.6,0.8831,52.9224,22.4326,1.2973,0.0,1007.95
FC2AD2E6-6FEC-49B9-9363-14E03C6CF600,310104320001,2023-05-17T00:00:00+08:00,2025-07-14T08:04:37+08:00,2025-07-14T08:04:37+08:00,46.6694,50.2427,44.7333,42.8049,38.1,68.1,0.9348,74.2435,22.2263,3.6908,0.1467,1006.3403
E7A07683-3F29-49F9-8E5F-3D59DFCEE63B,310104330002,2023-05-17T00:00:00+08:00,2025-07-14T08:04:26+08:00,2025-07-14T08:04:26+08:00,52.0652,53.0965,51.8182,51.2447,50.0,68.6,1.4504,74.7128,22.4422,0.3932,0.0,1005.7049
E9686D48-1B9A-4744-9585-79E7820EAA36,310104320001,2023-05-19T00:00:00+08:00,2025-07-14T08:04:27+08:00,2025-07-14T08:04:27+08:00,48.0997,51.7414,46.621,41.5395,36.7,68.3,0.5846,74.1424,18.6972,5.3412,0.0,1008.9221
EE2802B5-674A-4B6C-9C5C-DF7EA6F4E644,310104330002,2023-05-19T00:00:00+08:00,2025-07-14T08:04:29+08:00,2025-07-14T08:04:29+08:00,53.2375,54.4169,52.8917,52.2209,50.7,73.2,0.7487,73.8728,18.7711,0.7154,0.0,1008.606
CE515D15-61DA-420A-BA4E-F7C691E79527,310104340004,2023-05-19T00:00:00+08:00,2025-07-14T08:04:08+08:00,2025-07-14T08:04:08+08:00,52.7386,54.2749,52.3887,51.5453,49.3,68.9,0.9056,62.4334,22.266,0.3396,0.0,1010.2551
D31FF22E-E501-4263-B9DB-344E3082DD00,310104340004,2023-05-20T00:00:00+08:00,2025-07-14T08:04:12+08:00,2025-07-14T08:04:12+08:00,51.5652,53.409,51.0044,49.9492,45.8,76.2,1.1807,63.3238,21.7052,0.9342,0.0,1009.9086
D5DA9419-4F4B-405B-9E5B-54C994E4AC2B,310104330002,2023-05-24T00:00:00+08:00,2025-07-14T08:04:15+08:00,2025-07-14T08:04:15+08:00,52.2675,53.6902,51.8703,51.2005,50.0,70.0,0.5433,61.5851,18.6742,0.6572,0.1783,1011.4918
F7F51DD7-5FCB-4238-A096-7F2C2C5605BB,310104320001,2023-05-25T00:00:00+08:00,2025-07-14T08:04:35+08:00,2025-07-14T08:04:35+08:00,46.6394,50.3735,44.6373,40.992,36.7,68.2,0.2496,18.4836,5.17,4.7303,0.0,253.25
